"TOA5","IFA_Rothrocks","CR800","43769","CR800.Std.32.02","CPU:Blue_River_Rothrocks_Mill.CR8","34027","Rothrocks_15_min"
"TIMESTAMP","RECORD","BattV_Min","BattV_TMn","PTemp_C_Avg","Temperature_Avg","Cond_Avg","Sp_Cond_Avg","Turbidity_Avg","Cable_Pwr_Avg","Lvl_ft_Avg","Temp_F_2_Avg"
"TS","RN","Volts","","Deg C","C","uS/cm","uS/Cm","NTU","volts","feet","deg F"
"","","Min","TMn","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2025-11-16 20:00:00",1101,12.99,"2025-11-16 19:57:00",5.585,9.69,300.5,424.7,0.807,12.41,0.843,49.6
"2025-11-16 20:15:00",1102,12.98,"2025-11-16 20:09:00",5.17,9.64,300.2,424.9,0.865,12.38,0.842,49.5
"2025-11-16 20:30:00",1103,12.97,"2025-11-16 20:27:00",4.782,9.6,300,425,0.835,12.39,0.842,49.42
"2025-11-16 20:45:00",1104,12.96,"2025-11-16 20:44:50",4.421,9.56,299.7,425,0.845,12.36,0.842,49.35
"2025-11-16 21:00:00",1105,12.95,"2025-11-16 20:59:00",4.084,9.53,299.5,425.1,0.812,12.37,0.842,49.28
"2025-11-16 21:15:00",1106,12.94,"2025-11-16 21:11:00",3.739,9.49,299.2,425.1,0.794,12.34,0.842,49.21
"2025-11-16 21:30:00",1107,12.94,"2025-11-16 21:20:50",3.434,9.45,298.9,425.2,0.913,12.35,0.841,49.14
"2025-11-16 21:45:00",1108,12.92,"2025-11-16 21:38:40",3.137,9.42,298.7,425.3,0.891,12.32,0.841,49.07
"2025-11-16 22:00:00",1109,12.91,"2025-11-16 21:55:00",2.859,9.37,298.4,425.4,0.883,12.33,0.841,49
"2025-11-16 22:15:00",1110,12.9,"2025-11-16 22:12:50",2.576,9.33,298.2,425.5,0.871,12.3,0.841,48.92
"2025-11-16 22:30:00",1111,12.89,"2025-11-16 22:27:00",2.303,9.28,297.9,425.7,0.897,12.31,0.841,48.83
"2025-11-16 22:45:00",1112,12.89,"2025-11-16 22:37:00",2.052,9.22,297.6,425.9,0.864,12.28,0.84,48.74
"2025-11-16 23:00:00",1113,12.88,"2025-11-16 22:54:50",1.818,9.17,297.3,426.1,0.955,12.29,0.84,48.64
"2025-11-16 23:15:00",1114,12.86,"2025-11-16 23:12:50",1.585,9.12,297,426.4,0.939,12.26,0.84,48.54
"2025-11-16 23:30:00",1115,12.86,"2025-11-16 23:21:00",1.348,9.06,296.7,426.6,2.232,12.27,0.84,48.44
"2025-11-16 23:45:00",1116,12.85,"2025-11-16 23:35:00",1.126,9,296.4,426.9,1.113,12.24,0.839,48.34
"2025-11-17 00:00:00",1117,12.84,"2025-11-16 23:49:00",0.918,8.95,296.1,427.1,1.085,12.25,0.839,48.24
"2025-11-17 00:15:00",1118,12.83,"2025-11-17 00:11:00",0.711,8.89,295.8,427.3,1.069,12.22,0.839,48.14
"2025-11-17 00:30:00",1119,12.81,"2025-11-17 00:29:00",0.519,8.84,295.6,427.5,1.072,12.23,0.839,48.05
"2025-11-17 00:45:00",1120,12.8,"2025-11-17 00:43:00",0.339,8.79,295.3,427.7,1.027,12.21,0.839,47.96
